qubit,0
update_date,2021-05-04 20:12:42-04:00
T1,174.25907940673656
T2,66.96738770694996
freq,4.833426705045782
readout_err,-0.3418851655730886
pm0p1,0.029299999999999993
pm1p0,0.0406
id_error,0.00038988739262547966
id_len,35.55555555555556
u1_error,0.00020357726980961072
u1_len,35.55555555555556
u2_error,0.000224424240406718
u2_len,35.55555555555556
u3_error,0.0002924197607221183
u3_len,35.55555555555556
itr,64
shots,8192
End
qubit,1
update_date,2021-05-04 20:12:42-04:00
T1,143.13638475996282
T2,105.0465454183757
freq,4.623609111039121
readout_err,-0.3282321647779994
pm0p1,0.017100000000000004
pm1p0,0.02
id_error,0.00019072295258943335
id_len,35.55555555555556
u1_error,0
u1_len,0
u2_error,0
u2_len,0
u3_error,0
u3_len,0
itr,64
shots,8192
End
qubit,2
update_date,2021-05-04 20:12:42-04:00
T1,126.47404150284275
T2,87.66294505927213
freq,4.820534338397195
readout_err,-0.34106631369543905
pm0p1,0.013600000000000056
pm1p0,0.021
id_error,0
id_len,0
u1_error,0
u1_len,0
u2_error,0.00038988739262547966
u2_len,35.55555555555556
u3_error,0.00020357726980961072
u3_len,35.55555555555556
itr,64
shots,8192
End
qubit,3
update_date,2021-05-04 20:12:42-04:00
T1,114.06755169184345
T2,82.94685675515832
freq,4.742271155450135
readout_err,-0.3401329313955271
pm0p1,0.00550000000000006
pm1p0,0.008600000000000052
id_error,0.000224424240406718
id_len,35.55555555555556
u1_error,0.0002924197607221183
u1_len,35.55555555555556
u2_error,0.00019072295258943335
u2_len,35.55555555555556
u3_error,0.00038988739262547966
u3_len,35.55555555555556
itr,64
shots,8192
End
qubit,4
update_date,2021-05-04 20:12:42-04:00
T1,94.68153834579311
T2,143.94504817435194
freq,4.816325531254653
readout_err,-0.342914680869458
pm0p1,0.01970000000000005
pm1p0,0.024399999999999977
id_error,0.00020357726980961072
id_len,35.55555555555556
u1_error,0.000224424240406718
u1_len,35.55555555555556
u2_error,0.0002924197607221183
u2_len,35.55555555555556
u3_error,0.00019072295258943335
u3_len,35.55555555555556
itr,64
shots,8192
End
